date,Close,High,Low,Open,Volume,aVWAP_peak_176,aVWAP_peak_145,aVWAP_peak_103,aVWAP_peak_84,aVWAP_peak_59,aVWAP_peak_31,aVWAP_valley_171,aVWAP_valley_157,aVWAP_valley_156,aVWAP_valley_112,aVWAP_valley_71,aVWAP_OB_bear_115,aVWAP_OB_bear_31,Peaks_Valleys_avg,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-02-17 00:00:00+00:00,1.4231404959,1.5451239669,1.3884297521,1.3884297521,11310,,,,,1.4522314049666667,1.2502109934765957,,,,,,,1.2502109934765957,,1.3512211992216312,,#000000,,1.2751906290946748,,53.43838110079162,-1.5639314618078473,False,False,False,False,True,0.0,1.424663418938,,0.0,0.0,0.0,0.0,0.9876342872360956,0.9590977209161188,False,False,False,False,0.34282805472835903,0.32777273581201916,False,False,False,False,-576879,-804749.1911199464,False,False,False,False,67942.86105075128,False,False,False,False
2023-02-24 00:00:00+00:00,1.3685950413,1.4231404959,1.3388429752,1.4231404959,2050,,,,,1.4406661058118513,1.2503384589476545,,,,,,,1.2503384589476545,,1.345502282379753,,#000000,,1.2725195285367141,,53.40868757160254,-1.5639314618078473,False,False,False,False,True,0.0,1.4211768292259999,,0.0,0.0,0.0,0.0,0.9721841189609921,0.9834712123271496,False,False,False,False,0.17903721637597036,0.25340497609399476,False,False,True,False,-578929,-788021.769555506,False,False,False,False,63061.90838032526,False,False,False,False
2023-03-03 00:00:00+00:00,1.4280991736,1.4280991736,1.3685950413,1.3685950413,13145,,,,,1.4245967001543294,1.2513511083355475,,,,,,,1.2513511083355475,,1.3379739042449383,,#000000,,1.2701559872562214,,54.48624116887317,-0.701936825293032,True,False,True,False,True,0.0,1.416179082926,,0.0,0.0,0.0,0.0,0.9965045019255718,0.9685326921556903,False,False,False,False,0.205085659040817,0.22924531756740588,False,True,False,False,-565784,-771559.7125513945,False,False,False,False,59364.35961141227,False,False,False,False
2023-03-10 00:00:00+00:00,1.3685950413,1.4280991736,1.358677686,1.4280991736,26045,,,,,1.4050330971881508,1.253029349430322,,,,,,,1.253029349430322,,1.3290312233092365,,#000000,,1.2680445395636462,,53.93045436573695,-0.701936825293032,True,False,False,False,True,0.0,1.4078573983299998,,0.0,0.0,0.0,0.0,1.0194148298304182,0.9790012977863941,False,False,False,False,0.17366671152671262,0.20145601454705925,False,False,False,False,-591829,-758246.3264364763,False,False,False,False,56896.2588994558,False,False,False,False
2023-03-17 00:00:00+00:00,1.3200991736,1.4082644628,1.3200991736,1.3685950413,3515,,,,,1.4015506676706322,1.2531923886233407,,,,,,,1.2531923886233407,,1.3273715281469864,,#000000,,1.267460924113679,,52.54031041505768,-0.701936825293032,True,False,False,False,True,0.0,1.3977898488699998,,0.0,0.0,0.0,0.0,0.9887568289876161,0.9755861727311508,False,False,False,False,0.07149642182414946,0.13647621818560435,False,False,False,False,-595344,-746179.4874411817,False,False,False,False,52942.09157357019,False,False,False,False
2023-03-24 00:00:00+00:00,0.9884628099,1.2441322314,0.9884628099,1.2198347107,209397,,,,,1.1429302692621273,1.236770930677252,,,,,,,1.236770930677252,,1.1898505999696898,,#000000,,1.1462938045744726,,46.97056699047843,2.377821086810137,True,False,False,False,False,0.0,1.379731663996,,0.0,0.0,0.0,0.0,0.9402171294566709,0.9769364239232854,False,False,False,False,-0.34282825441539394,-0.1031760181148948,False,False,False,False,-804741,-750517.3772603534,False,False,False,False,64531.344049602034,False,False,False,False
2023-03-31 00:00:00+00:00,1.12,1.12,1.0016528926,1.0016528926,32980,,,,,1.1360369047861185,1.2345520413701416,,,,,,,1.2345520413701416,,1.18529447307813,,#000000,,1.1434316682183416,,45.32289092751674,0.904805542206276,True,False,False,True,False,0.0,1.3644982098,,0.0,0.0,0.0,0.0,0.9444398514620839,1.0071031656780494,False,False,False,False,-0.34282825441539394,-0.22300213626514437,False,False,False,False,-771761,-752090.9789447717,False,False,False,False,62194.20745333522,False,False,False,False
2023-04-07 00:00:00+00:00,1.1,1.1115,1.05,1.1,114427,,,,,1.1224924760755723,1.2276299128464796,,,,,,,1.2276299128464796,,1.1750611944610259,,#000000,,1.137095369223754,,43.916861719590926,-0.3778243998978965,True,False,False,True,False,0.0,1.351483578448,,0.0,0.0,0.0,0.0,0.968968964476494,1.0128749349115391,False,False,False,False,-0.3068931075979804,-0.2649476219315624,False,False,False,False,-886188,-762024.0916155293,False,False,False,False,66063.3031975326,False,False,False,False
2023-04-14 00:00:00+00:00,1.085,1.1,1.077,1.1,73856,,,,,1.117157402581565,1.2235020995832424,,,,,,,1.2235020995832424,,1.1703297510824036,,#000000,,1.1339271429817042,,42.734805760597325,-1.489904640122326,True,False,False,True,False,0.0,1.339041888044,,0.0,0.0,0.0,0.0,1.013101317366466,0.9792188759747844,False,False,False,False,-0.2931243810908889,-0.27903600151122565,False,False,False,False,-960044,-776692.2329773419,False,False,False,False,66640.53999771537,False,False,False,False
2023-04-21 00:00:00+00:00,1.038,1.08,1.038,1.08,19972,,,,,1.114589154408872,1.2221483557525714,,,,,,,1.2221483557525714,,1.1683687550807216,,#000000,,1.1321753289223284,,41.33181849490362,-2.8528297800295235,True,False,False,True,False,0.0,1.326242158272,,0.0,0.0,0.0,0.0,0.9527039874529518,1.0006447921937638,False,False,False,False,-0.34282825441539394,-0.3109321279633098,False,False,False,False,-980016,-791753.2527567979,False,False,False,False,63183.61110899572,False,False,False,False
2023-04-28 00:00:00+00:00,0.99,1.04,0.96,1.03,143278,,,,,1.0885947727807666,1.2100642504720862,,,,,,,1.2100642504720862,,1.1493295116264264,,#000000,,1.1131292009714917,,39.77809816284761,-4.381773337075089,False,False,False,True,False,0.0,1.312288441622,,0.0,0.0,0.0,0.0,0.9156738719455768,1.0287231531725003,False,False,False,False,-0.34282825441539394,-0.32688019118935185,False,False,False,False,-1123294,-816311.8266266647,False,False,False,False,69116.52880462566,False,False,False,False
2023-05-05 00:00:00+00:00,1.05,1.05,0.95,0.9811,51480,,,,,1.0833159467651934,1.2064105740038045,,,,,,,1.2064105740038045,,1.1448632603844988,,#000000,,1.1088712827818887,,39.84022088835103,-4.388535564467041,False,False,False,True,False,0.0,1.3007956396759999,,0.0,0.0,0.0,0.0,0.9222024565512772,1.0246373703571348,False,False,False,False,-0.34282825441539394,-0.33485422280237287,False,False,False,False,-1071814,-835237.9135432082,False,False,False,False,67810.11926354228,False,False,False,False
2023-05-12 00:00:00+00:00,0.88,1.06,0.8334,1.06,255871,,,,,1.0408592244489814,1.1822088106964201,,,,,0.9244666666666668,,1.1822088106964201,1.049178233937356,1.1115340175727009,0.9244666666666668,#000000,,1.0242062394960383,,38.02601337397231,-6.246444327888412,False,False,False,True,False,0.0,1.287163752432,,0.0,0.0,0.0,0.0,0.89504541778208,1.0010864050815746,False,False,False,False,-0.34282825441539394,-0.3388412386088834,False,False,False,False,-1327685,-871715.4755029705,True,False,False,False,81740.55487365025,True,False,False,False
2023-05-19 00:00:00+00:00,0.9477,0.9595,0.85,0.85,43521,,,,,1.035563176294524,1.178422140230482,,,,,0.9236816977964231,,1.178422140230482,1.0458890047738096,1.1069926582625031,0.9236816977964231,#000000,,1.0203469162672874,,37.96330606938008,-6.428673943967453,False,False,False,True,False,0.0,1.27333397017,,0.0,0.0,0.0,0.0,0.9168818562879436,1.0250390934850726,False,False,False,False,-0.34282825441539394,-0.34083474651213863,False,False,False,False,-1284164,-902267.218058306,False,False,False,False,78909.47673486135,False,False,False,False
2023-05-26 00:00:00+00:00,0.92,0.9477,0.8777,0.9477,36839,,,,,1.0312877837529968,1.1752536646171712,,,,,0.9227451000453063,,1.1752536646171712,1.0430955161384914,1.103270724185084,0.9227451000453063,#000000,,1.017131344304417,,37.619720507878995,-6.932604252097491,False,False,False,True,False,0.0,1.259920122294,,0.0,0.0,0.0,0.0,0.9361455673646737,1.0598829279560968,False,False,False,False,-0.3152405385344975,-0.3280376425233181,False,False,False,False,-1321003,-933284.6833873204,False,False,False,False,75793.14512487163,False,False,False,False
2023-06-02 00:00:00+00:00,0.9874,0.9874,0.88,0.92,51554,,,,,1.0275161411364917,1.1715494563243278,,,,,0.9265812090032708,,1.1715494563243278,1.0418822688213634,1.0995327987304098,0.9265812090032708,"rgba(239, 83, 80, 0.5)",0.30207696425222363,1.0153558707046244,-0.0925455232040871,38.58963467151499,-6.932604252097491,False,False,False,True,False,0.0,1.251157224316,,0.0,0.0,0.0,0.0,0.9306543489918696,1.0440176684619182,False,False,False,False,-0.22998738646523104,-0.27901251449427455,False,False,False,True,-1269449,-958185.7438771485,False,False,False,False,73997.65289339966,False,False,False,False
2023-06-09 00:00:00+00:00,0.9698,0.9929,0.9275,0.9835,7251,,,,,1.0270921466491856,1.1710657077417008,,,,,0.9272570285577348,,1.1710657077417008,1.0418049609828737,1.099078927195443,0.9272570285577348,"rgba(239, 83, 80, 0.5)",0.29688965777901,1.015209406848633,-0.15295045030646895,39.06597729387674,-6.932604252097491,False,False,False,True,False,0.0,1.241231913826,,0.0,0.0,0.0,0.0,0.9495830571540375,1.005994703954513,False,False,False,False,-0.1315870205757291,-0.20529976753500184,False,False,False,False,-1276700,-981779.3924788411,False,False,False,False,69053.45638277745,False,False,False,False
2023-06-16 00:00:00+00:00,0.9424,1.0,0.93,1.0,53619,,,,,1.0238461539952806,1.1674568952617208,,,,,0.9308673986322081,,1.1674568952617208,1.0407234826297365,1.0956515246285008,0.9308673986322081,"rgba(239, 83, 80, 0.5)",0.29227587644528763,1.0137003648728269,-0.24394885318622556,39.06243505068795,-6.932604252097491,False,False,False,True,False,0.0,1.231569015848,,0.0,0.0,0.0,0.0,0.9649372184314514,1.014452842187742,False,False,False,False,-0.11408433612474149,-0.15969205182987167,False,False,False,False,-1330319,-1007597.141184112,False,False,False,False,67910.16331738653,False,False,False,False
2023-06-23 00:00:00+00:00,0.9731,0.979135,0.885,0.885,28872,,,,,1.0219335408102177,1.1654580506652008,,,,,0.9317669207674819,,1.1654580506652008,1.0397195040809668,1.0936957957377094,0.9317669207674819,"rgba(239, 83, 80, 0.5)",0.2862635676033914,1.0125132972126534,-0.13768184873339948,39.6630738923798,-6.932604252097491,False,False,False,True,False,0.0,1.221738997376,,0.0,0.0,0.0,0.0,0.9437085257399939,1.018592690426886,False,False,False,False,-0.21643211496319595,-0.1880620833965338,False,False,False,False,-1301447,-1029363.7973926964,False,False,False,False,65018.44751609863,False,False,False,False
2023-06-30 00:00:00+00:00,1.12,1.13,0.9386,0.9731,84495,,,,,1.0246709428121858,1.1628208383105834,,,,,0.9514765994450988,,1.1628208383105834,1.0463227935226227,1.0937458905613846,0.9514765994450988,#000000,0.2797579248661578,1.0115462772139592,0.3876698858054781,42.62713395905356,-6.932604252097491,True,False,False,True,True,0.0,1.2136557701539998,,0.0,0.0,0.0,0.0,0.9619979519492997,0.9714944250270603,False,False,False,False,0.34282768270030106,0.07738279965188363,False,False,False,False,-1216952,-1043259.2198080522,False,False,False,False,66461.15510749874,False,False,False,False
2023-07-07 00:00:00+00:00,1.02,1.08,1.02,1.02,15037,,,,,1.0248512326118542,1.1622615262100398,,,,,0.9537833416918085,,1.1622615262100398,1.0469653668379009,1.093556379410947,0.9537833416918085,#000000,0.2754252308224167,1.011405333516468,0.031205080441861953,43.32767401815173,-11.210616257618796,True,False,False,True,True,0.0,1.201834549836,,0.0,0.0,0.0,0.0,0.9556583962572341,0.9880762454864017,False,False,False,False,0.34282774449664705,0.21010527207426533,False,False,False,False,-1231989,-1057239.2035259742,False,False,False,False,62651.9584328692,False,False,False,False
2023-07-14 00:00:00+00:00,1.0165,1.04,0.9967,1.02,6545,,,,,1.0248149800734276,1.161975620250233,,,,,0.9545005278236611,,1.161975620250233,1.047097042715774,1.0933953001618302,0.9545005278236611,#000000,0.27209017593491325,1.0109461929734735,0.020411641131265767,43.780376894622755,-10.64461097142911,True,False,False,True,True,0.0,1.189357489148,,0.0,0.0,0.0,0.0,0.9282927669922254,1.0174054243344168,False,False,False,False,0.18838279332315436,0.19924403269870983,False,False,False,False,-1238534,-1070668.4477092354,False,False,False,False,58495.887437841855,False,False,False,False
2023-07-21 00:00:00+00:00,1.034,1.05,1.02,1.043,3607,,,,,1.0248425551266545,1.1618369788726768,,,,,0.9549929560356782,,1.1618369788726768,1.0472241633450032,1.0933397669996656,0.9549929560356782,#000000,0.27022396066246845,1.0109136759556088,0.08543403770633035,44.40982533802584,-9.893697896926724,True,False,False,True,True,0.0,1.1762540278440001,,0.0,0.0,0.0,0.0,0.9176997966762301,1.012353691711029,False,False,False,False,0.26808416094463805,0.23366409682167394,False,False,False,False,-1234927,-1082835.7478789217,False,False,False,False,54430.04392392764,False,False,False,False
2023-07-28 00:00:00+00:00,1.17,1.18,1.034,1.034,44814,,,,,1.0283093470804552,1.1613852723032323,,,,,0.967260093677729,,1.1613852723032323,1.052318237687139,1.0948473096918439,0.967260093677729,#000000,0.26647965758160985,1.0211152222039315,0.5587097309687598,47.01024876138226,-7.275246220803567,True,False,False,False,True,0.0,1.169467626408,,0.0,0.0,0.0,0.0,0.9213336583283487,1.0345038686526882,False,False,False,False,0.34282787322283603,0.28824598502225496,False,False,False,False,-1190113,-1090782.2109990015,False,False,False,False,53717.744374007074,False,False,False,False
2023-08-04 00:00:00+00:00,1.12,1.1705,1.1,1.1,12636,,,,,1.0292654824285912,1.161268203122722,,,,,0.9704532253489301,,1.161268203122722,1.0536623036334143,1.0952668427756564,0.9704532253489301,#000000,0.26425767975227393,1.0234476689276,0.365371902012128,48.07207168475685,-6.190727998429843,True,False,False,False,True,0.0,1.163552008552,,0.0,0.0,0.0,0.0,0.8970160316363657,1.0570591911649037,False,False,False,False,0.3428278898873659,0.31553693745481043,False,False,False,False,-1202749,-1099076.0472212976,False,False,False,False,50674.6521981547,False,False,False,False
2023-08-11 00:00:00+00:00,1.167,1.21,1.0715,1.12,9998,,,,1.1495000000000002,1.0301519158012125,1.1612333889516342,,,,,0.9731876407513936,,1.1612333889516342,1.07851823637606,1.1136284349176155,0.9731876407513936,#000000,0.26271009205273205,1.0554189739886763,0.4247306418244746,49.53161587108639,-4.727020301444192,True,False,False,False,True,0.0,1.158283470512,,0.0,0.0,0.0,0.0,0.8924029071739346,1.0338973805175198,False,False,False,False,0.3428278994947979,0.3291824184748042,False,False,False,False,-1192751,-1106014.9326123125,False,False,False,False,47661.56685014324,False,False,False,False
2023-08-18 00:00:00+00:00,1.15,1.175,1.135,1.167,35251,,,,1.1524863385562847,1.0332727849832206,1.1611518382083252,,,,,0.9823921975909901,,1.1611518382083252,1.0823257898347052,1.1156369872492768,0.9823921975909901,#000000,0.2619481660473057,1.0622269452438822,0.3350779510335134,50.28645273745062,-3.9437346981673826,True,False,False,False,True,0.0,1.153944253272,,0.0,0.0,0.0,0.0,0.9044105369244805,1.0864471216454754,False,False,False,False,0.3428279221815559,0.33600517032818,False,False,False,False,-1228002,-1115051.011678067,False,False,False,False,46742.26560198448,False,False,False,False
2023-08-25 00:00:00+00:00,1.06,1.11,1.06,1.07,16397,,,,1.1323193340470858,1.03377821805924,1.160748108340411,,,,,0.9845807904683561,,1.160748108340411,1.0778566127287732,1.1089485534822456,0.9845807904683561,#000000,0.2598061490560587,1.0575604941380565,0.0093897156430164,49.37990838553242,-3.9437346981673826,True,False,False,False,True,0.0,1.14779774946,,0.0,0.0,0.0,0.0,0.8986843173053523,1.0489056411581823,False,False,False,False,0.12338451524236412,0.22969484278527205,False,False,True,False,-1244399,-1124632.3441463583,False,False,False,False,44494.46814998563,False,False,False,False
2023-09-01 00:00:00+00:00,1.06,1.094,1.01,1.01,47942,,,,1.0983482406832863,1.034466155993832,1.1592863501293478,,,,,0.989035628428631,,1.1592863501293478,1.0702840938087743,1.0973669156021553,0.989035628428631,#000000,0.2548892390912938,1.0574780643525403,0.009894241343615313,48.73237670559085,-3.9437346981673826,True,False,False,False,True,0.0,1.14224145796,,0.0,0.0,0.0,0.0,0.8692030551151262,1.056445025663641,False,False,False,False,-0.16906809524611363,0.03031337376957921,False,False,False,False,-1244399,-1133503.948283665,False,False,False,False,44749.84087961633,False,False,False,False
2023-09-08 00:00:00+00:00,1.09,1.11,1.01,1.08,299410,,,,1.0775957021794726,1.0405279777523542,1.1522114758454558,,,,,1.0120426378047038,,1.1522114758454558,1.0705944483954966,1.0901117185924276,1.0120426378047038,#000000,0.24805740336429108,1.0735146347966438,0.06645786410634275,48.8105538691745,-3.9437346981673826,True,False,False,False,True,0.0,1.1396460157100001,,0.0,0.0,0.0,0.0,0.874451610171507,1.0497599374983726,False,False,False,False,-0.12955662257652575,-0.04962162440347327,False,False,False,False,-944989,-1119539.8780404306,False,False,False,False,63613.55637001512,False,False,False,False
2023-09-15 00:00:00+00:00,1.13,1.15,1.09,1.1,116846,,,,1.0877589050491527,1.045696610938007,1.1513452637488717,,,,,1.0231522636582784,,1.1513452637488717,1.0769882608485775,1.094933593245344,1.0231522636582784,#000000,0.23801378632306328,1.0851741343919952,0.18833306381320797,49.57496178635268,-3.9437346981673826,True,False,False,False,True,0.0,1.139030998086,,0.0,0.0,0.0,0.0,0.9183038746330401,1.0274861640576542,False,False,False,False,0.16236656600536667,0.0563724708009467,False,False,False,False,-828143,-1097954.9241115097,False,False,False,False,67556.7003426066,False,False,False,False
2023-09-22 00:00:00+00:00,1.0915,1.13,1.09,1.13,11165,,,,1.088093109860977,1.0460413020793513,1.1512094763192355,,,,,1.02391457813095,,1.1512094763192355,1.0773146165976284,1.0951146294198546,1.02391457813095,#000000,0.22776688570594558,1.085580193719418,0.025990636269332516,49.418441453676785,-3.9437346981673826,True,False,False,False,True,0.0,1.137645980462,,0.0,0.0,0.0,0.0,1.0177320527174771,1.0016906234308556,False,False,False,False,0.0826875938685752,0.06953003233476095,False,False,False,False,-839308,-1078795.8926958423,False,False,False,False,63379.53735426536,False,False,False,False
2023-09-29 00:00:00+00:00,1.05,1.132,1.05,1.09,36002,,,,1.0874170783806942,1.046628327174202,1.150534878335409,,,,,1.0254939706313904,,1.150534878335409,1.0775185636304239,1.0948600946301017,1.0254939706313904,#000000,0.22156230592416792,1.08505451433962,-0.1582151539423755,48.574417285916475,-3.9437346981673826,True,False,False,False,True,0.0,1.135037487962,,0.0,0.0,0.0,0.0,1.000590257970805,0.9522398000205938,False,False,False,False,-0.08026928273247878,-0.005369625198858918,False,False,False,False,-875310,-1063722.8636072613,False,False,False,False,61351.57162431978,False,False,False,False
2023-10-06 00:00:00+00:00,1.02,1.08,1.02,1.07,28549,,,,1.0851667456280338,1.046531169272941,1.1497402372902987,,,,,1.0258262813791985,,1.1497402372902987,1.0768161083926182,1.093812717397091,1.0258262813791985,"rgba(239, 83, 80, 0.5)",0.2164907601544357,1.082859492036707,-0.29035646598434744,47.45497528984368,-3.9437346981673826,True,False,False,False,False,0.0,1.1320257329,,0.0,0.0,0.0,0.0,0.9698534702616588,0.9749145664951029,False,False,False,False,-0.34282825441539394,-0.17409893980712643,False,False,False,False,-903859,-1051881.0959326494,False,False,False,False,58921.751503999796,False,False,False,False
2023-10-13 00:00:00+00:00,1.12,1.13,1.02,1.02,60806,,,,1.0856104442257,1.0478471709703372,1.148839299744512,,,,,1.0288117951707703,,1.148839299744512,1.07777717752783,1.0940989716468497,1.0288117951707703,#000000,0.21072319023919794,1.0848781987296938,0.16667269146048197,48.58469718201306,-3.9437346981673826,True,False,False,False,False,0.0,1.129420404594,,0.0,0.0,0.0,0.0,0.9595207768619913,0.9497718540119998,False,False,False,False,-0.17461047020894396,-0.17435470500803518,False,True,False,False,-843053,-1036412.3480857864,False,False,False,False,59061.32546666647,False,False,False,False
2023-10-20 00:00:00+00:00,1.08,1.1,1.07,1.08,20208,,,,1.0855430290342145,1.0482006524628429,1.1485126259600738,,,,,1.029641920388376,,1.1485126259600738,1.0779745569613768,1.0940854358190437,1.029641920388376,#000000,0.2045531881591258,1.0844682743018157,-0.021844070689035985,48.66174062106554,-3.9437346981673826,True,False,False,False,False,0.0,1.127411912094,,0.0,0.0,0.0,0.0,0.990898449984866,0.9477190034014398,False,False,False,False,-0.11044712788000034,-0.14240091644401776,False,False,False,False,-863261,-1023586.322301654,False,False,False,False,56183.30135802452,False,False,False,False
2023-10-27 00:00:00+00:00,1.073476,1.09,1.04,1.08,75904,,,,1.0837699466580881,1.0489084335250305,1.147029014691549,,,,,1.031707484652625,,1.147029014691549,1.0778537198818232,1.0932357982915557,1.031707484652625,#000000,0.19980278404855445,1.0807419978396988,-0.036365848825875215,48.59660332061357,-3.9437346981673826,True,False,False,False,False,0.0,1.126256626782,,0.0,0.0,0.0,0.0,1.01136249134414,0.9341833048556427,False,False,False,False,-0.1908557205398525,-0.16662831849193513,False,False,False,False,-939165,-1017332.89102005,False,False,False,False,57644.0938500227,False,False,False,False
2023-11-03 00:00:00+00:00,1.1,1.1,1.06,1.082,41454,,,,1.0839200602067842,1.0496377880393069,1.1464288872497026,,,,,1.0332845917902134,,1.1464288872497026,1.0783178318215019,1.0933289118319311,1.0332845917902134,#000000,0.1961021138846147,1.081392004336067,0.0948893170773363,49.082616401201264,-3.9437346981673826,True,False,False,False,False,0.0,1.125435084032,,0.0,0.0,0.0,0.0,1.0248653858425736,0.9324453676666369,False,False,False,False,-0.047178232966626814,-0.10690327572928097,False,False,False,False,-897711,-1008472.0102037501,False,False,False,False,56444.827638909905,False,False,False,False
2023-11-10 00:00:00+00:00,1.12,1.12,1.09,1.1,47827,,,,1.0853913808067308,1.0509536987048844,1.1460157667713549,,,,,1.0357430604709128,,1.1460157667713549,1.0795259766884706,1.0941202820943234,1.0357430604709128,#000000,0.1898200116654776,1.0841277006770274,0.1889805980319451,49.83268705776839,-3.267160202982822,True,False,False,False,True,0.0,1.123419968038,,0.0,0.0,0.0,0.0,1.097849573744902,0.9212289251241187,False,False,False,False,0.19085474292081894,0.041975733595768984,False,False,False,False,-849884,-996724.7501886574,False,False,False,False,55806.470036027684,False,False,False,False
2023-11-17 00:00:00+00:00,1.22,1.28,1.07,1.14,101497,,,,1.0965764152150035,1.0571020626487464,1.147049431739046,,,,,1.0455657906327616,,1.147049431739046,1.0865734250588894,1.1002426365342652,1.0455657906327616,#000000,0.18434538016009944,1.1008330608645942,0.6464330108620688,52.188981106889884,-0.9142075627108142,True,False,False,False,True,0.0,1.125391900164,,0.0,0.0,0.0,0.0,1.076511797291988,0.805159146836019,False,False,False,False,0.34282766188989244,0.19240169774283072,False,False,False,False,-748387,-978329.361285794,False,False,False,False,59190.953737062664,False,False,False,False
2023-11-24 00:00:00+00:00,1.23,1.27,1.21,1.22,46675,,,,1.1031418424248267,1.0606806321191868,1.148007589670249,,,,,1.0510026289136276,,1.148007589670249,1.0907081732819726,1.1039433547380877,1.0510026289136276,#000000,0.18246281744269652,1.1096633650987489,0.6595131906205687,54.03900816688595,0.8805751992538404,True,False,True,False,True,0.0,1.128173718346,,0.0,0.0,0.0,0.0,1.1287085061642046,0.8034286875010098,False,False,False,False,0.34282786459585224,0.26761478116934145,False,False,False,False,-701712,-957839.1863757351,False,False,False,False,58263.846052835805,False,False,False,False
2023-12-01 00:00:00+00:00,1.226,1.24,1.21,1.21,100734,,,,1.1143657235965405,1.0674704856525596,1.1497516200431985,,,,,1.0610874890598694,,1.1497516200431985,1.098168829588042,1.1105292764307662,1.0610874890598694,#000000,0.17974315562590884,1.1234122684421568,0.5707462473361394,55.26091632179305,2.0427143513784074,True,False,True,False,True,0.0,1.130855701818,,0.0,0.0,0.0,0.0,1.1323767735016648,0.8295140360074399,False,False,False,False,0.2853988252267588,0.2765068031980501,False,False,False,False,-802446,-946328.5799775324,False,False,False,False,61409.78338225538,False,False,False,False
2023-12-08 00:00:00+00:00,1.32,1.35,1.23,1.23,336749,,,,1.1579764019801677,1.0956421842587938,1.160285799752235,,,,,1.0998029103736229,,1.160285799752235,1.1284268240912048,1.1379681286637322,1.0998029103736229,"rgba(38, 166, 154, 0.5)",0.178302167644809,1.172661857373165,0.8263396041283322,57.682910960139765,4.336779920972894,True,False,True,False,True,0.0,1.13464413157,,0.0,0.0,0.0,0.0,1.1140949129968074,0.7836387894762578,False,False,False,False,0.3428279458082146,0.3096673745031323,False,False,False,False,-465697,-910726.2407199374,False,False,False,False,81805.28090949572,False,False,False,False
2023-12-15 00:00:00+00:00,1.51,1.51,1.27,1.27,748805,,,,1.2513183765094156,1.1666016606736167,1.1966635568971737,,,,,1.18726797139414,,1.1966635568971737,1.2004628913685864,1.2048611980267354,1.18726797139414,"rgba(0, 255, 255, 0.75)",0.17931705736342907,1.2700135532945431,1.3383358517816113,61.69004843892676,8.07911467311228,True,False,True,False,True,5.652258577402339,1.142034214214,,0.0,0.0,0.0,0.0,1.1219072771092657,0.733530111097446,False,False,False,False,0.34282802652083055,0.32624770051198143,False,False,False,False,283108,-822294.0747406828,False,False,False,False,131212.66750879234,False,False,False,False
2023-12-22 00:00:00+00:00,1.45,1.61,1.45,1.5,15227,,,1.5033333333333332,1.2530646909797405,1.1680486265174739,1.1975023583775581,,,,,1.1889613373603927,,1.1975023583775581,1.2621820693136996,1.2804872523020263,1.1889613373603927,"rgba(38, 166, 154, 1.0)",0.17765634904375133,1.3343553642127655,0.650945696057025,63.13416890342564,9.297941052210156,True,False,True,False,True,3.7271545292606447,1.147232561322,,0.0,0.0,0.0,0.0,1.2129489761664987,0.6901791708627056,False,False,False,False,0.3428280951342291,0.3345378978231053,False,False,False,False,267881,-741540.3655006322,False,False,False,False,122621.13658221513,False,False,False,False
2023-12-29 00:00:00+00:00,1.48,1.494284,1.42,1.46,4864,,,1.4939951118411228,1.2535322420821775,1.1684553450473099,1.1977356614438375,,,,,1.1894325368142726,,1.1977356614438375,1.260630179445744,1.2784295901036118,1.1894325368142726,"rgba(38, 166, 154, 1.0)",0.17407532967462222,1.3323701106719754,0.8480804810421506,64.50541107393626,10.481643692561072,True,False,True,False,True,4.584683376286403,1.152435867108,,0.0,0.0,0.0,0.0,1.1870627920235968,0.7918064820192015,False,False,False,False,0.230590411426985,0.28256415462504514,False,False,False,False,272745,-666408.116204289,False,False,False,False,113898.38572427326,False,False,False,False
2024-01-05 00:00:00+00:00,1.48,1.48,1.48,1.48,0,,,1.4939951118411228,1.2535322420821775,1.1684553450473099,1.1977356614438375,,,,,1.1894325368142726,,1.1977356614438375,1.260630179445744,1.2784295901036118,1.1894325368142726,"rgba(38, 166, 154, 1.0)",0.16937903908868987,1.3323701106719754,0.8715947978115695,65.48486976715813,11.326824651052831,True,False,True,False,True,4.584683376286403,1.157639172894,,0.0,0.0,0.0,0.0,1.204285706371498,0.7841727282967792,False,False,False,False,0.26253656842940754,0.27255036152722634,False,True,False,False,272745,-596841.218707675,False,False,False,False,105461.46826321598,False,False,False,False
